2	1776	816	11	17	8	1
2	1792	816	11	17	8	1
2	1808	816	11	18	8	1
2	1824	816	11	18	8	1
2	1840	816	11	18	8	1
2	1856	816	11	18	8	1
2	1872	816	11	18	8	1
2	1888	816	11	18	8	1
2	1904	816	11	19	8	1
2	1920	816	11	19	8	1
2	1936	816	11	19	8	1
2	1952	816	11	19	8	1
2	1968	816	11	19	8	1
2	1984	816	11	19	8	1
2	2000	816	11	20	8	1
2	2016	816	11	20	8	1
2	2032	816	11	20	8	1
2	2048	816	11	20	8	1
2	2064	816	11	20	8	1
2	2080	816	11	20	8	1
2	2096	816	11	20	8	1
2	2112	816	11	21	8	1
2	2128	816	11	21	8	1
2	2144	816	11	21	8	1
2	2160	816	11	21	8	1
2	2176	816	11	21	8	1
2	2192	816	11	21	8	1
2	2208	816	11	22	8	1
#2	2224	816	15	22	8	1
2	2224	816	11	22	8	1

2	2240	816	11	22	8	1

#13	2256	816	13	22	8	1
2	2256	816	11	22	8	1
2	2272	816	11	22	8	1
2	2288	816	11	22	8	1
2	2304	816	11	23	8	1
2	2320	816	11	23	8	1
2	2336	816	11	23	8	1
2	2352	816	11	23	8	1
2	2368	816	11	23	8	1
2	2384	816	11	23	8	1
2	2400	816	11	24	8	1
2	2416	816	11	24	8	1
2	2432	816	11	24	8	1
2	2448	816	11	24	8	1
2	2464	816	11	24	8	1
2	2480	816	11	24	8	1
2	2496	816	11	24	8	1
2	2512	816	11	25	8	1
2	2528	816	11	25	8	1
2	2544	816	11	25	8	1
2	2560	816	11	25	8	1
2	2576	816	11	25	8	1
2	2592	816	11	25	8	1	
2	2608	816	11	26	8	1
2	2624	816	11	26	8	1
2	2640	816	11	26	8	1
2	2656	816	11	26	8	1
2	2672	816	11	26	8	1
2	2688	816	11	26	8	1
2	2704	816	11	27	8	1
2	2720	816	11	27	8	1
2	2736	816	11	27	8	1
2	2752	816	11	27	8	1
2	2768	816	11	27	8	1
2	2784	816	11	27	8	1
2	2800	816	15	28	8	1

# pipe 
# type - X - Y - ani_set - cellX - cellY - state
#8	352	368	81	3	3	0
#8	352	384	83	3	3	0
#8	352	400	83	3	4	0
#8	368	368	82	3	3	0
#8	368	384	84	3	3	0
#8	368	400	84	3	4	0

#8	1792	384	81	17	3	0
#8	1808	384	82	18	3	0
#8	1792	400	83	17	4	0
#8	1808	400	84	18	4	0
#
#8	1857	384	83	18	3	0
#8	1873	384	84	18	3	0
#8	1857	368	81	18	3	0
#8	1873	368	82	18	3	0
#8	1857	400	83	18	4	0
#8	1873	400	84	18	4	0
#
#8	2257	384	83	22	3	0
#8	2273	384	84	22	3	0
#8	2257	400	83	22	4	0
#8	2273	400	84	22	4	0

8	2096	384	81	20	3	1
8	2096	400	83	20	4	0
8	2096	416	83	20	4	0
8	2096	432	83	20	4	0

8	2112	384	82	21	3	1
8	2112	400	84	21	4	0
8	2112	416	84	21	4	0
8	2112	432	84	21	4	0

#8	2321	384	81	23	3	0
#8	2321	400	83	23	4	0
#8	2337	384	82	23	3	0
#8	2337	400	84	23	4	0

#8	2257	496	87	22	5	0
#8	2272	496	88	22	5	0
#8	2481	496	87	24	5	0
#8	2496	496	88	24	5	0
#8	2256	512	85	22	5	0
#8	2271	512	86	22	5	0
#8	2480	512	85	24	5	2
#8	2495	512	86	24	5	2

# class brick color many
9	176	784	41	1	7
9	192	784	42	1	7
9	208	784	42	2	7
9	224	784	43	2	7

9	224	736	31	2	7
9	240	736	32	2	7
9	256	736	32	2	7
9	272	736	33	3	7

9	1552	768	41	15	7
9	1568	768	42	15	7
9	1584	768	42	15	7
9	1600	768	42	16	7
9	1616	768	43	16	7

9	1648	736	61	16	7
9	1664	736	62	16	7
9	1680	736	62	16	7
9	1696	736	63	16	7

9	1728	704	31	17	7
9	1744	704	32	17	7
9	1760	704	32	17	7
9	1776	704	33	17	7

9	1568	672	51	15	6
9	1584	672	52	15	6
9	1600	672	52	16	6
9	1616	672	53	16	6

9	1760	752	51	17	7
9	1776	752	52	17	7
9	1792	752	52	17	7
9	1808	752	52	18	7
9	1824	752	53	18	7

9	1856	720	41	18	7
9	1872	720	42	18	7
9	1888	720	42	18	7
9	1904	720	43	19	7

9	1936	688	31	19	6
9	1952	688	32	19	6
9	1968	688	32	19	6
9	1984	688	33	19	6

# CLASS BRICK 

90	512	752	90	5	7	0
90	512	768	90	5	7	0
90	512	784	90	5	7	0
90	512	800	90	5	8	0

90	528	752	90	5	7	0
90	528	768	90	5	7	0
90	528	800	90	5	8	0

90	544	752	90	5	7	0
90	544	800	90	5	8	0

90	560	768	90	5	7	0

90	576	768	90	5	7	0
90	576	784	90	5	7	0

90	592	736	90	5	7	0
90	592	752	90	5	7	0
90	592	784	90	5	7	0

90	608	736	90	6	7	1
90	608	752	90	6	7	0
90	608	784	90	6	7	0
90	608	800	90	6	8	0

90	624	736	90	6	7	0
90	624	784	90	6	7	0
90	624	800	90	6	8	0

90	640	736	90	6	7	0
90	640	752	90	6	7	0
90	640	784	90	6	7	0
90	640	800	90	6	8	0

#90	1984	400	90	19	4	0
#90	2000	400	90	20	4	0
#90	2016	400	90	20	4	0
#90	2032	400	90	20	4	0
#90	2048	400	90	20	4	0
#90	1968	384	90	19	3	0
#90	1984	384	90	19	3	0
#90	2000	384	90	20	3	0
#90	2016	384	90	20	3	0
#90	2032	384	90	20	3	0
#90	1984	368	90	19	3	0
#90	2000	368	90	20	3	0
#90	2016	368	90	20	3	0

#90	2096	400	90	20	4	0
#90	2112	400	90	21	4	0
#90	2096	384	90	20	3	0

#========BLUE BRICK
# scene 3.2
20	2784	800	444	27	8
20	2768	800	444	27	8
20	2752	800	444	27	8
20	2736	800	444	27	8
20	2720	800	444	27	8
20	2704	800	444	27	8

20	2800	800	444	28	8
20	2816	800	444	28	8
20	2832	800	444	28	8
20	2848	800	444	28	8
20	2864	800	444	28	8
20	2880	800	444	28	8

20	2704	784	444	27	7
20	2704	768	444	27	7
20	2704	752	444	27	7
20	2704	736	444	27	7

20	2880	784	444	28	7
20	2880	768	444	28	7
20	2880	752	444	28	7
20	2880	736	444	28	7

20	2896	736	444	28	7
20	2912	736	444	29	7
20	2688	736	444	26	7
20	2672	736	444	26	7


20	2912	720	444	29	7
20	2912	704	444	29	7
20	2912	688	444	29	6
20	2912	672	444	29	6

20	2672	720	444	26	7
20	2672	704	444	26	7
20	2672	688	444	26	6
20	2672	672	444	26	6


20	2688	672	444	26	6
20	2896	672	444	28	6

20	2688	656	444	26	6
20	2896	656	444	28	6
20	2912	656	444	26	6
20	2880	656	444	28	6

# scene 3.1
20	1232	424	3110	12	4
20	1248	424	3110	12	4
20	1264	424	3110	12	4
20	1280	424	3110	12	4
20	1296	424	3110	12	4

20	1312	424	3110	13	4
20	1328	424	3110	13	4
20	1344	424	3110	13	4
20	1360	424	3110	13	4

20	1376	424	3111	13	4
20	1392	424	3111	13	4
20	1408	424	3111	14	4
20	1424	424	3111	14	4
20	1440	424	3111	14	4
20	1456	424	3111	14	4

20	1472	424	3111	14	4
20	1488	424	3111	14	4
20	1504	424	3111	15	4
20	1520	424	3111	15	4
20	1536	424	3111	15	4

20	1552	424	3111	15	4
20	1568	424	3111	15	4
20	1584	424	3111	15	4
20	1600	424	3111	16	4
20	1616	424	3111	16	4

20	1632	424	3111	16	4
20	1648	424	3111	16	4
20	1664	424	3111	16	4
20	1680	424	3111	16	4
20	1696	424	3111	16	4
20	1712	424	3111	17	4

20	1728	424	3111	17	4
20	1744	424	3111	17	4
20	1760	424	3111	17	4
20	1776	424	3111	17	4
20	1792	424	3111	17	4

20	1808	424	3111	18	4
20	1824	424	3111	18	4
20	1840	424	3111	18	4
20	1856	424	3111	18	4
20	1872	424	3111	18	4

20	1888	424	3111	18	4
20	1904	424	3111	19	4
20	1920	424	3111	19	4
20	1936	424	3111	19	4
20	1952	424	3111	19	4

20	1968	424	3111	19	4
20	1984	424	3111	19	4
20	2000	424	3111	20	4
20	2016	424	3111	20	4
20	2032	424	3111	20	4


20	2048	424	3111	20	4
20	2064	424	3111	20	4
20	2080	424	3111	20	4
20	2096	424	3111	20	4
20	2116	424	3111	21	4
    
20	2128	424	3110	21	4
20	2144	424	3110	21	4
20	2160	424	3110	21	4
20	2176	424	3110	21	4
20	2192	424	3110	21	4
20	2208	424	3110	22	4
20	2224	424	3110	22	4


#=========QUESTION_BLOCK				0	0	

4	528	784	6	5	7	0
4	640	768	6	6	7	0

#4	224	304	6	2	3	0
#4	240	304	6	2	3	0
#4	432	320	6	4	3	0

#4	656	384	6	6	3	0
#4	704	352	6	7	3	0

#4	1472	363	6	14	3	0

#4	2032	368	6	20	3	1
#4	1424	128	6	14	1	1

# Portal
50	1664	730	0	16	7	1

# music
100	480	768	990	4	7	0	200
100	544	768	990	5	7	1	100

[ITEM_QUESTION]
# coin
# type, x, y, ani, cellX, cellY, state, itemObject

11	612	736	201	6	7	1	10

11	532	784	201	5	7	0	1
11	640	768	201	6	7	0	1

11	1008	720	201	10	7	2	1
11	1024	720	201	10	7	2	1
11	1040	720	201	10	7	2	1

11	1136	720	201	11	7	2	1
11	1152	720	201	11	7	2	1
11	1168	720	201	11	7	2	1

11	1584	736	201	15	7	2	1

11	1664	704	201	16	7	2	1

11	1728	672	201	17	6	2	1
11	1744	672	201	17	6	2	1
11	1760	672	201	17	6	2	1

188	720	700	211	7	7	0	0
199	736	700	221	7	7	0	0

11	1414	352	201	14	3	2	1
11	1446	352	201	14	3	2	1
11	1478	352	201	14	3	2	1
11	1398	368	201	13	3	2	1
11	1430	368	201	14	3	2	1
11	1462	368	201	14	3	2	1
11	1494	368	201	14	3	2	1


11	1550	352	201	15	3	2	1
11	1570	368	201	15	3	2	1
11	1590	352	201	15	3	2	1
11	1616	352	201	16	3	2	1
11	1648	352	201	16	3	2	1
11	1600	368	201	16	3	2	1
11	1632	368	201	16	3	2	1

11	1696	368	201	16	3	2	1
11	1728	368	201	17	3	2	1
11	1760	368	201	17	3	2	1
11	1792	368	201	17	3	2	1

11	2080	368	201	20	3	2	1
11	2096	352	201	20	3	2	1
11	2116	368	201	20	3	2	1


[OBJECTITEM123]

# WOOD BLOCK 	
7	720	752	91	7	7	0
7	736	752	91	7	7	0
7	752	752	91	7	7	0
7	768	752	91	7	7	0

7	832	752	91	8	7	0
7	832	768	91	8	7	0
7	832	784	91	8	7	0
7	832	800	91	8	8	0

7	960	768	91	9	7	1
7	960	784	91	9	7	0
7	960	800	91	9	8	0

7	1088	752	91	10	7	0
7	1088	768	91	10	7	0
7	1088	784	91	10	7	0
7	1088	800	91	10	8	0

7	1216	752	91	12	7	0
7	1216	768	91	12	7	0
7	1216	784	91	12	7	0
7	1216	800	91	12	8	0
